,temp_air,ghi,dni,dhi,wind_speed
2022-10-29 19:00:00,24.81,693.0,943.71,84.5,1.03
2022-10-29 20:00:00,25.67,640.15,772.58,132.45,2.0
2022-10-29 21:00:00,25.96,426.95,332.28,222.4,2.62
2022-10-29 22:00:00,25.32,295.8,228.71,176.2,2.9
2022-10-29 23:00:00,24.35,244.6,419.7,82.8,2.9
2022-10-30 00:00:00,23.48,81.9,259.25,27.75,2.69
2022-10-30 01:00:00,21.9,0.15,0.0,0.15,1.93
2022-10-30 02:00:00,19.95,0.0,-0.0,0.0,1.66
2022-10-30 03:00:00,18.4,0.0,-0.0,0.0,1.31
2022-10-30 04:00:00,17.02,0.0,-0.0,0.0,1.17
2022-10-30 05:00:00,15.96,0.0,-0.0,0.0,1.1
2022-10-30 06:00:00,15.25,0.0,-0.0,0.0,0.9
2022-10-30 07:00:00,14.14,0.0,-0.0,0.0,1.24
2022-10-30 08:00:00,13.51,0.0,-0.0,0.0,1.52
2022-10-30 09:00:00,12.69,0.0,-0.0,0.0,1.52
2022-10-30 10:00:00,12.32,0.0,-0.0,0.0,1.45
2022-10-30 11:00:00,11.73,0.0,-0.0,0.0,1.45
